station id, station name, valid,povp. dnevna T [°C],max. T [°C],min. T [°C]
_1892,MARIBOR - TABOR,1976-03-19,8.8,15.8,-1.2
_1892,MARIBOR - TABOR,1976-03-20,1.3,9.6,-0.9
_1892,MARIBOR - TABOR,1976-03-21,-2.1,2.4,-4.6
_1892,MARIBOR - TABOR,1976-03-22,-0.7,4.6,-8.4
_1892,MARIBOR - TABOR,1976-03-23,2.3,6.6,-2.2
_1892,MARIBOR - TABOR,1976-03-24,3.5,5.7,1.4
_1892,MARIBOR - TABOR,1976-03-25,4.2,9.7,-1.9
_1892,MARIBOR - TABOR,1976-03-26,8.3,16.3,1.2
_1892,MARIBOR - TABOR,1976-03-27,6.8,16.2,1.2
_1892,MARIBOR - TABOR,1976-03-28,7.2,14,0.2
_1892,MARIBOR - TABOR,1976-03-29,8.9,15.3,3
_1892,MARIBOR - TABOR,1976-03-30,10.9,19.9,-0.2
_1892,MARIBOR - TABOR,1976-03-31,11.8,16.6,3.2
_1892,MARIBOR - TABOR,1976-04-01,12.3,21.1,3.9
_1892,MARIBOR - TABOR,1976-04-02,12.6,23,5
_1892,MARIBOR - TABOR,1976-04-03,13.1,24.3,3.1
_1892,MARIBOR - TABOR,1976-04-04,15.1,23.6,6.3
_1892,MARIBOR - TABOR,1976-04-05,15,23.6,7.4
_1892,MARIBOR - TABOR,1976-04-06,15.5,23.3,5.4
_1892,MARIBOR - TABOR,1976-04-07,8.4,15,6.2
_1892,MARIBOR - TABOR,1976-04-08,7.6,10.4,5.2
_1892,MARIBOR - TABOR,1976-04-09,6.2,8.8,4.8
_1892,MARIBOR - TABOR,1976-04-10,6.6,10.1,2.6
_1892,MARIBOR - TABOR,1976-04-11,6.6,10.7,2.4
_1892,MARIBOR - TABOR,1976-04-12,8.8,14.6,1.3
_1892,MARIBOR - TABOR,1976-04-13,10.2,16.4,2.8
_1892,MARIBOR - TABOR,1976-04-14,11.1,16.6,5.1
_1892,MARIBOR - TABOR,1976-04-15,12.6,18.8,4.4
_1892,MARIBOR - TABOR,1976-04-16,11.9,16.7,7.1
_1892,MARIBOR - TABOR,1976-04-17,11,17,6
_1892,MARIBOR - TABOR,1976-04-18,12.7,20.2,5.4
_1892,MARIBOR - TABOR,1976-04-19,13.1,20,5.6
_1892,MARIBOR - TABOR,1976-04-20,15.8,20.4,8.9
_1892,MARIBOR - TABOR,1976-04-21,12.4,19.2,7
_1892,MARIBOR - TABOR,1976-04-22,8,15,5.2
_1892,MARIBOR - TABOR,1976-04-23,3.4,5.3,1.7
_1892,MARIBOR - TABOR,1976-04-24,9,12.4,4
_1892,MARIBOR - TABOR,1976-04-25,10.2,16.1,8
_1892,MARIBOR - TABOR,1976-04-26,6.9,9.4,5.4
_1892,MARIBOR - TABOR,1976-04-27,11.5,16.5,5.4
_1892,MARIBOR - TABOR,1976-04-28,2.4,10.4,0.9
_1892,MARIBOR - TABOR,1976-04-29,4.1,7.2,1.7
_1892,MARIBOR - TABOR,1976-04-30,5.2,11,-0.5
_1892,MARIBOR - TABOR,1976-05-01,6.6,13.2,-0.2
_1892,MARIBOR - TABOR,1976-05-02,7.8,14,1.9
_1892,MARIBOR - TABOR,1976-05-03,12.5,19.8,1.6
_1892,MARIBOR - TABOR,1976-05-04,15.5,22.1,6
_1892,MARIBOR - TABOR,1976-05-05,15.4,22.4,9.1
_1892,MARIBOR - TABOR,1976-05-06,17.7,25.2,9.4
_1892,MARIBOR - TABOR,1976-05-07,18.7,25.4,10.8
_1892,MARIBOR - TABOR,1976-05-08,18.7,24.9,12.9
_1892,MARIBOR - TABOR,1976-05-09,17.7,22.9,11.4
_1892,MARIBOR - TABOR,1976-05-10,17.1,22.3,13.3
_1892,MARIBOR - TABOR,1976-05-11,17.3,23.1,10.4
_1892,MARIBOR - TABOR,1976-05-12,16.3,24.1,11.1
_1892,MARIBOR - TABOR,1976-05-13,14.3,19.1,12.1
_1892,MARIBOR - TABOR,1976-05-14,9.7,16.2,4.2
_1892,MARIBOR - TABOR,1976-05-15,13.1,19.6,3.4
_1892,MARIBOR - TABOR,1976-05-16,17.1,24.3,6.7
_1892,MARIBOR - TABOR,1976-05-17,17.2,24,10.7
_1892,MARIBOR - TABOR,1976-05-18,18.3,24.3,11.3
_1892,MARIBOR - TABOR,1976-05-19,17.6,24.4,9.6
_1892,MARIBOR - TABOR,1976-05-20,18.4,25.6,9.2
_1892,MARIBOR - TABOR,1976-05-21,13.7,19.4,10.2
_1892,MARIBOR - TABOR,1976-05-22,11.8,17.2,9.8
_1892,MARIBOR - TABOR,1976-05-23,12.3,16,6.1
_1892,MARIBOR - TABOR,1976-05-24,12.7,16.7,10.4
_1892,MARIBOR - TABOR,1976-05-25,15.2,20.3,6.6
_1892,MARIBOR - TABOR,1976-05-26,17.3,22.5,9.3
_1892,MARIBOR - TABOR,1976-05-27,10.1,17.6,8.6
_1892,MARIBOR - TABOR,1976-05-28,13.3,19.8,7.3
_1892,MARIBOR - TABOR,1976-05-29,16.2,23,7.4
_1892,MARIBOR - TABOR,1976-05-30,16.5,24.2,8.4
_1892,MARIBOR - TABOR,1976-05-31,14.5,19.3,11.8
_1892,MARIBOR - TABOR,1976-06-01,14.5,18,10.1
_1892,MARIBOR - TABOR,1976-06-02,11.5,14.6,10.3
_1892,MARIBOR - TABOR,1976-06-03,13.6,17.8,7.2
_1892,MARIBOR - TABOR,1976-06-04,12.8,17,6.8
_1892,MARIBOR - TABOR,1976-06-05,12.8,16.1,9.2
_1892,MARIBOR - TABOR,1976-06-06,15.8,18.6,10.2
_1892,MARIBOR - TABOR,1976-06-07,18.8,21.4,14.8
_1892,MARIBOR - TABOR,1976-06-08,19.7,25.9,15.4
_1892,MARIBOR - TABOR,1976-06-09,20.1,25.8,13.4
_1892,MARIBOR - TABOR,1976-06-10,17,22.9,11.4
_1892,MARIBOR - TABOR,1976-06-11,18,25.1,12.6
_1892,MARIBOR - TABOR,1976-06-12,17.9,22.6,14.6
_1892,MARIBOR - TABOR,1976-06-13,19,27.3,11.7
_1892,MARIBOR - TABOR,1976-06-14,19.1,24.6,15
_1892,MARIBOR - TABOR,1976-06-15,20.8,27,13.2
_1892,MARIBOR - TABOR,1976-06-16,14.2,20,12.7
_1892,MARIBOR - TABOR,1976-06-17,14.7,21.2,11.4
_1892,MARIBOR - TABOR,1976-06-18,18.5,24.1,8
_1892,MARIBOR - TABOR,1976-06-19,20.2,26.7,10.1
_1892,MARIBOR - TABOR,1976-06-20,21.2,28.2,11.2
_1892,MARIBOR - TABOR,1976-06-21,21.6,28.3,13
_1892,MARIBOR - TABOR,1976-06-22,22.5,28.4,16
_1892,MARIBOR - TABOR,1976-06-23,18.6,26,16.3
_1892,MARIBOR - TABOR,1976-06-24,21,25.7,14.4
_1892,MARIBOR - TABOR,1976-06-25,20.6,25.7,14.9
_1892,MARIBOR - TABOR,1976-06-26,20.8,27.1,14.6
_1892,MARIBOR - TABOR,1976-06-27,21,26.3,15.4
_1892,MARIBOR - TABOR,1976-06-28,21.4,27,15.4
_1892,MARIBOR - TABOR,1976-06-29,23.7,29.8,15.7
_1892,MARIBOR - TABOR,1976-06-30,23,29.3,18.8
_1892,MARIBOR - TABOR,1976-07-01,22.8,29.3,15.4
_1892,MARIBOR - TABOR,1976-07-02,23,28.9,16.4
_1892,MARIBOR - TABOR,1976-07-03,22.7,29,15.6
_1892,MARIBOR - TABOR,1976-07-04,25,30.9,15
_1892,MARIBOR - TABOR,1976-07-05,23,31.4,18.3
_1892,MARIBOR - TABOR,1976-07-06,19.9,24.4,15.9
_1892,MARIBOR - TABOR,1976-07-07,19.9,25.7,13.6
_1892,MARIBOR - TABOR,1976-07-08,21.8,28.4,15.1
_1892,MARIBOR - TABOR,1976-07-09,21.5,28.1,13.6
_1892,MARIBOR - TABOR,1976-07-10,21,26.3,16.3
_1892,MARIBOR - TABOR,1976-07-11,20.5,27,15.1
_1892,MARIBOR - TABOR,1976-07-12,21.6,27.7,16
_1892,MARIBOR - TABOR,1976-07-13,22.9,31.1,17.3
_1892,MARIBOR - TABOR,1976-07-14,22.3,27.4,19.1
_1892,MARIBOR - TABOR,1976-07-15,22,29.4,15.4
_1892,MARIBOR - TABOR,1976-07-16,24.7,31,15.6
_1892,MARIBOR - TABOR,1976-07-17,25.6,31.6,15.7
_1892,MARIBOR - TABOR,1976-07-18,25.6,32,17.2
_1892,MARIBOR - TABOR,1976-07-19,26.8,33.7,16.1
_1892,MARIBOR - TABOR,1976-07-20,23.8,31.3,19
_1892,MARIBOR - TABOR,1976-07-21,21.4,27,16.6
_1892,MARIBOR - TABOR,1976-07-22,17.5,19.8,16.3
_1892,MARIBOR - TABOR,1976-07-23,16.7,19.3,15
_1892,MARIBOR - TABOR,1976-07-24,19.2,22.4,14.9
_1892,MARIBOR - TABOR,1976-07-25,17,19,15.6
_1892,MARIBOR - TABOR,1976-07-26,15.6,19,13.8
_1892,MARIBOR - TABOR,1976-07-27,15.8,17.3,14.3
_1892,MARIBOR - TABOR,1976-07-28,17.5,22.8,14.4
_1892,MARIBOR - TABOR,1976-07-29,17.8,23.7,14.3
_1892,MARIBOR - TABOR,1976-07-30,18.1,24.6,8.4
_1892,MARIBOR - TABOR,1976-07-31,19.4,26.3,11.8
_1892,MARIBOR - TABOR,1976-08-01,14.5,21,12.9
_1892,MARIBOR - TABOR,1976-08-02,14.9,20.4,7.6
_1892,MARIBOR - TABOR,1976-08-03,18,23.4,8
_1892,MARIBOR - TABOR,1976-08-04,15.5,22.2,12
_1892,MARIBOR - TABOR,1976-08-05,15.3,19.4,11.4
_1892,MARIBOR - TABOR,1976-08-06,15.6,21,10.3
_1892,MARIBOR - TABOR,1976-08-07,17.9,24,9.5
_1892,MARIBOR - TABOR,1976-08-08,18,23.6,13.1
_1892,MARIBOR - TABOR,1976-08-09,15.8,21,13.6
_1892,MARIBOR - TABOR,1976-08-10,16.3,20.9,12.3
_1892,MARIBOR - TABOR,1976-08-11,17.8,20.4,14.6
_1892,MARIBOR - TABOR,1976-08-12,17.8,24.4,14.5
_1892,MARIBOR - TABOR,1976-08-13,16.8,21.7,14.4
_1892,MARIBOR - TABOR,1976-08-14,16.2,22,12.8
_1892,MARIBOR - TABOR,1976-08-15,16.7,23.3,9.3
_1892,MARIBOR - TABOR,1976-08-16,14.9,17,12
_1892,MARIBOR - TABOR,1976-08-17,15.6,18.2,14
_1892,MARIBOR - TABOR,1976-08-18,16.9,21.4,15.1
_1892,MARIBOR - TABOR,1976-08-19,16.5,21.6,12.6
_1892,MARIBOR - TABOR,1976-08-20,16.4,21.4,13.4
_1892,MARIBOR - TABOR,1976-08-21,14.1,16.4,12.3
_1892,MARIBOR - TABOR,1976-08-22,12.3,13.2,10.3
_1892,MARIBOR - TABOR,1976-08-23,15.3,20.3,11
_1892,MARIBOR - TABOR,1976-08-24,16,22,10.4
_1892,MARIBOR - TABOR,1976-08-25,15.7,23,10.2
_1892,MARIBOR - TABOR,1976-08-26,16.4,23,10.1
_1892,MARIBOR - TABOR,1976-08-27,17.7,24.2,8.6
_1892,MARIBOR - TABOR,1976-08-28,17.6,24.1,11.3
_1892,MARIBOR - TABOR,1976-08-29,19.7,25.6,11.1
_1892,MARIBOR - TABOR,1976-08-30,18.3,22.1,16.4
_1892,MARIBOR - TABOR,1976-08-31,18.5,23.9,14.8
_1892,MARIBOR - TABOR,1976-09-01,15.7,20,14.8
_1892,MARIBOR - TABOR,1976-09-02,16.8,22.2,13.4
_1892,MARIBOR - TABOR,1976-09-03,12.5,19.7,10.7
_1892,MARIBOR - TABOR,1976-09-04,9.4,11,9
_1892,MARIBOR - TABOR,1976-09-05,13,17.9,9
_1892,MARIBOR - TABOR,1976-09-06,11.5,16.7,8.4
_1892,MARIBOR - TABOR,1976-09-07,12.4,19.7,5.4
_1892,MARIBOR - TABOR,1976-09-08,13.5,21.4,7.2
_1892,MARIBOR - TABOR,1976-09-09,15.8,23.2,5
_1892,MARIBOR - TABOR,1976-09-10,13.1,18.7,10.4
_1892,MARIBOR - TABOR,1976-09-11,11.4,15.4,8.6
_1892,MARIBOR - TABOR,1976-09-12,16.3,23.7,7
_1892,MARIBOR - TABOR,1976-09-13,18.3,24.2,9.9
_1892,MARIBOR - TABOR,1976-09-14,16.1,21.7,13.8
_1892,MARIBOR - TABOR,1976-09-15,13.6,18.3,11.1
_1892,MARIBOR - TABOR,1976-09-16,12.9,16.8,11
_1892,MARIBOR - TABOR,1976-09-17,13.1,19,8.3
_1892,MARIBOR - TABOR,1976-09-18,14.7,17.1,10.2
_1892,MARIBOR - TABOR,1976-09-19,16,19.4,13.6
_1892,MARIBOR - TABOR,1976-09-20,12.5,18.2,7.4
_1892,MARIBOR - TABOR,1976-09-21,12.7,18,8.8
_1892,MARIBOR - TABOR,1976-09-22,12.5,15.7,8
_1892,MARIBOR - TABOR,1976-09-23,11.1,16.3,9.3
_1892,MARIBOR - TABOR,1976-09-24,11.9,19.4,5.4
_1892,MARIBOR - TABOR,1976-09-25,14.5,23.5,7.1
_1892,MARIBOR - TABOR,1976-09-26,14.1,17.6,12.8
_1892,MARIBOR - TABOR,1976-09-27,16.6,23.2,10.2
_1892,MARIBOR - TABOR,1976-09-28,18.4,27.3,11.7
_1892,MARIBOR - TABOR,1976-09-29,18.9,25.2,14.8
_1892,MARIBOR - TABOR,1976-09-30,15.9,18.6,15
_1892,MARIBOR - TABOR,1976-10-01,14.7,17.4,12.1
_1892,MARIBOR - TABOR,1976-10-02,17.6,22.7,13.6
_1892,MARIBOR - TABOR,1976-10-03,16.9,24.4,11.8
_1892,MARIBOR - TABOR,1976-10-04,18,23,15.2
_1892,MARIBOR - TABOR,1976-10-05,13.1,16.8,12.4
_1892,MARIBOR - TABOR,1976-10-06,14.1,20,11.7
_1892,MARIBOR - TABOR,1976-10-07,13.4,22.4,7
_1892,MARIBOR - TABOR,1976-10-08,15.1,23.6,6.6
_1892,MARIBOR - TABOR,1976-10-09,15.1,25.7,7.2
_1892,MARIBOR - TABOR,1976-10-10,15.4,23.6,9
_1892,MARIBOR - TABOR,1976-10-11,15,22.8,7.4
_1892,MARIBOR - TABOR,1976-10-12,17,22.7,13.6
_1892,MARIBOR - TABOR,1976-10-13,15.4,21.1,12
_1892,MARIBOR - TABOR,1976-10-14,14.7,19.4,10.8
_1892,MARIBOR - TABOR,1976-10-15,12.6,16,9.3
_1892,MARIBOR - TABOR,1976-10-16,10.5,12.6,9.9
_1892,MARIBOR - TABOR,1976-10-17,7.3,10,6.2
_1892,MARIBOR - TABOR,1976-10-18,4.8,6.2,4.3
_1892,MARIBOR - TABOR,1976-10-19,5.4,6.4,4.4
_1892,MARIBOR - TABOR,1976-10-20,6.1,7.4,5.1
_1892,MARIBOR - TABOR,1976-10-21,6.3,8.3,5.1
_1892,MARIBOR - TABOR,1976-10-22,5.4,12.1,0.8
_1892,MARIBOR - TABOR,1976-10-23,4.4,11.4,1.1
_1892,MARIBOR - TABOR,1976-10-24,4.5,8.2,-0.9
_1892,MARIBOR - TABOR,1976-10-25,4.3,5.4,2.2
_1892,MARIBOR - TABOR,1976-10-26,4.2,5,2.8
_1892,MARIBOR - TABOR,1976-10-27,3.2,4.8,2.2
_1892,MARIBOR - TABOR,1976-10-28,5.4,6.3,2.2
_1892,MARIBOR - TABOR,1976-10-29,9.9,16.1,5.2
_1892,MARIBOR - TABOR,1976-10-30,7.7,9.4,7
_1892,MARIBOR - TABOR,1976-10-31,10.3,18.3,6.6
_1892,MARIBOR - TABOR,1976-11-01,8,12.6,6
_1892,MARIBOR - TABOR,1976-11-02,6.1,8,3.3
_1892,MARIBOR - TABOR,1976-11-03,9.8,14.6,5.6
_1892,MARIBOR - TABOR,1976-11-04,10.3,14,8.3
_1892,MARIBOR - TABOR,1976-11-05,11.3,14.1,9.8
_1892,MARIBOR - TABOR,1976-11-06,10.8,13,9.9
_1892,MARIBOR - TABOR,1976-11-07,9.9,12.4,8.3
_1892,MARIBOR - TABOR,1976-11-08,9.7,15.6,7
_1892,MARIBOR - TABOR,1976-11-09,9.8,16.4,4
_1892,MARIBOR - TABOR,1976-11-10,10.6,16,4.8
_1892,MARIBOR - TABOR,1976-11-11,12.2,15.2,9.6
_1892,MARIBOR - TABOR,1976-11-12,10.3,12.9,9.1
_1892,MARIBOR - TABOR,1976-11-13,9.6,10.1,9
_1892,MARIBOR - TABOR,1976-11-14,8.2,9.4,7.6
_1892,MARIBOR - TABOR,1976-11-15,7.7,11.4,6
_1892,MARIBOR - TABOR,1976-11-16,7,10,3.7
_1892,MARIBOR - TABOR,1976-11-17,6.6,8.6,5
_1892,MARIBOR - TABOR,1976-11-18,5.6,7.2,4.8
_1892,MARIBOR - TABOR,1976-11-19,4.7,6.7,3.6
_1892,MARIBOR - TABOR,1976-11-20,2.2,4.3,0.6
_1892,MARIBOR - TABOR,1976-11-21,2.5,3.1,1
_1892,MARIBOR - TABOR,1976-11-22,3.3,4.4,2.6
_1892,MARIBOR - TABOR,1976-11-23,1,5.7,-1.6
_1892,MARIBOR - TABOR,1976-11-24,0.7,5.7,-4.7
_1892,MARIBOR - TABOR,1976-11-25,0.1,1.4,-1.1
_1892,MARIBOR - TABOR,1976-11-26,0.5,4.4,-2.2
_1892,MARIBOR - TABOR,1976-11-27,-0.1,4.7,-3
_1892,MARIBOR - TABOR,1976-11-28,0.5,7.5,-3.6
_1892,MARIBOR - TABOR,1976-11-29,1.2,8.4,-3.4
_1892,MARIBOR - TABOR,1976-11-30,3.7,10.1,-3.6
_1892,MARIBOR - TABOR,1976-12-01,8.4,11.4,0.9
_1892,MARIBOR - TABOR,1976-12-02,6,12.6,1.9
_1892,MARIBOR - TABOR,1976-12-03,3.7,8,1.6
_1892,MARIBOR - TABOR,1976-12-04,1.2,2.4,-0.4
_1892,MARIBOR - TABOR,1976-12-05,1.2,2.7,0.4
_1892,MARIBOR - TABOR,1976-12-06,-0.5,1.9,-2.6
_1892,MARIBOR - TABOR,1976-12-07,4.9,7.1,-0.3
_1892,MARIBOR - TABOR,1976-12-08,4.8,8.6,0.6
_1892,MARIBOR - TABOR,1976-12-09,3.6,10,-1.4
_1892,MARIBOR - TABOR,1976-12-10,1.8,2.8,0.4
_1892,MARIBOR - TABOR,1976-12-11,0.7,3,-1
_1892,MARIBOR - TABOR,1976-12-12,-1.1,1.3,-2.6
_1892,MARIBOR - TABOR,1976-12-13,-1,3.2,-4
_1892,MARIBOR - TABOR,1976-12-14,-3.7,2,-5.9
_1892,MARIBOR - TABOR,1976-12-15,-4,0.6,-6.2
_1892,MARIBOR - TABOR,1976-12-16,-5.2,-3.1,-8.2
_1892,MARIBOR - TABOR,1976-12-17,-2.7,-1.7,-5.3
_1892,MARIBOR - TABOR,1976-12-18,0.3,1.2,-2.2
_1892,MARIBOR - TABOR,1976-12-19,1.6,3,0.4
_1892,MARIBOR - TABOR,1976-12-20,3.1,4.4,1.6
_1892,MARIBOR - TABOR,1976-12-21,2.6,3.4,2
_1892,MARIBOR - TABOR,1976-12-22,2.5,4,2.2
_1892,MARIBOR - TABOR,1976-12-23,0.1,2.4,-0.8
_1892,MARIBOR - TABOR,1976-12-24,-1.3,-0.3,-1.8
_1892,MARIBOR - TABOR,1976-12-25,-0.8,1.2,-2
_1892,MARIBOR - TABOR,1976-12-26,-0.9,4.6,-3.4
_1892,MARIBOR - TABOR,1976-12-27,-5,1.1,-8
_1892,MARIBOR - TABOR,1976-12-28,-2,1.9,-9.4
_1892,MARIBOR - TABOR,1976-12-29,-3.7,0,-4.7
_1892,MARIBOR - TABOR,1976-12-30,-8.5,-1.4,-11.4
_1892,MARIBOR - TABOR,1976-12-31,-10.8,-5,-17.1
_1892,MARIBOR - TABOR,1977-01-01,2.3,5.8,-11.2
_1892,MARIBOR - TABOR,1977-01-02,2.4,4.8,0.4
_1892,MARIBOR - TABOR,1977-01-03,0.7,1.4,0.2
_1892,MARIBOR - TABOR,1977-01-04,-0.4,1,-1.2
_1892,MARIBOR - TABOR,1977-01-05,-1.6,-1,-2
_1892,MARIBOR - TABOR,1977-01-06,-1,-0.6,-2
_1892,MARIBOR - TABOR,1977-01-07,-1.3,-0.6,-1.8
_1892,MARIBOR - TABOR,1977-01-08,-2.4,-0.4,-3.5
_1892,MARIBOR - TABOR,1977-01-09,-1.5,0.2,-4.1
_1892,MARIBOR - TABOR,1977-01-10,2.5,4.2,-2.4
_1892,MARIBOR - TABOR,1977-01-11,6.1,9,3
_1892,MARIBOR - TABOR,1977-01-12,4.8,7.4,2.9
_1892,MARIBOR - TABOR,1977-01-13,1.4,3.4,0.3
_1892,MARIBOR - TABOR,1977-01-14,0.9,4.7,-5.6
_1892,MARIBOR - TABOR,1977-01-15,1,3,0.2
_1892,MARIBOR - TABOR,1977-01-16,-2.9,1.8,-6
_1892,MARIBOR - TABOR,1977-01-17,-0.2,3,-3.8
_1892,MARIBOR - TABOR,1977-01-18,-1.2,2.1,-2.6
_1892,MARIBOR - TABOR,1977-01-19,-6.1,-1.1,-8
_1892,MARIBOR - TABOR,1977-01-20,-2.2,2.4,-8.8
_1892,MARIBOR - TABOR,1977-01-21,-2.2,2.9,-5
_1892,MARIBOR - TABOR,1977-01-22,-2.1,-0.4,-4.6
_1892,MARIBOR - TABOR,1977-01-23,4.4,14,-3.6
_1892,MARIBOR - TABOR,1977-01-24,0.1,3.3,-0.3
_1892,MARIBOR - TABOR,1977-01-25,1.2,2.6,-2
_1892,MARIBOR - TABOR,1977-01-26,5.8,11.4,0.8
_1892,MARIBOR - TABOR,1977-01-27,3.2,6.8,0.4
_1892,MARIBOR - TABOR,1977-01-28,3.9,9.2,-1.3
_1892,MARIBOR - TABOR,1977-01-29,3.7,4.3,2.6
_1892,MARIBOR - TABOR,1977-01-30,5.7,11.7,0.4
_1892,MARIBOR - TABOR,1977-01-31,2.1,5.3,1.4
_1892,MARIBOR - TABOR,1977-02-01,-0.8,1.6,-2.1
_1892,MARIBOR - TABOR,1977-02-02,-3.2,-1.8,-3.8
_1892,MARIBOR - TABOR,1977-02-03,-4.5,-2.2,-6.6
_1892,MARIBOR - TABOR,1977-02-04,-2.7,0.7,-6.7
_1892,MARIBOR - TABOR,1977-02-05,0.3,2.2,-2.9
_1892,MARIBOR - TABOR,1977-02-06,1.2,2.4,-0.6
_1892,MARIBOR - TABOR,1977-02-07,1.8,6.7,-1.8
_1892,MARIBOR - TABOR,1977-02-08,6.7,11.2,0
_1892,MARIBOR - TABOR,1977-02-09,5.8,10.4,2.8
_1892,MARIBOR - TABOR,1977-02-10,8.7,10.9,3.2
_1892,MARIBOR - TABOR,1977-02-11,7.9,14.1,5.7
_1892,MARIBOR - TABOR,1977-02-12,6.6,10,2.4
_1892,MARIBOR - TABOR,1977-02-13,7.4,10.3,5.9
_1892,MARIBOR - TABOR,1977-02-14,4.7,7,3.8
_1892,MARIBOR - TABOR,1977-02-15,4.2,8.4,0.2
_1892,MARIBOR - TABOR,1977-02-16,3.4,8.4,0.1
_1892,MARIBOR - TABOR,1977-02-17,4.4,9.1,1.6
_1892,MARIBOR - TABOR,1977-02-18,5.7,13.7,-0.8
_1892,MARIBOR - TABOR,1977-02-19,8.7,15.3,1.7
_1892,MARIBOR - TABOR,1977-02-20,12,14.4,9.1
_1892,MARIBOR - TABOR,1977-02-21,9.3,12.4,8
_1892,MARIBOR - TABOR,1977-02-22,8.5,12,6
_1892,MARIBOR - TABOR,1977-02-23,9.6,14.8,6.5
_1892,MARIBOR - TABOR,1977-02-24,9,17.1,0.7
_1892,MARIBOR - TABOR,1977-02-25,9.1,15.8,5
_1892,MARIBOR - TABOR,1977-02-26,6.4,12.8,4.8
_1892,MARIBOR - TABOR,1977-02-27,0.7,4.8,0
_1892,MARIBOR - TABOR,1977-02-28,-0.2,3,-1.8
_1892,MARIBOR - TABOR,1977-03-01,0.2,8.2,-6
_1892,MARIBOR - TABOR,1977-03-02,3.4,9.6,-5.2
_1892,MARIBOR - TABOR,1977-03-03,8.3,16,0.6
_1892,MARIBOR - TABOR,1977-03-04,8.1,15,3.3
_1892,MARIBOR - TABOR,1977-03-05,8.6,15.6,4.3
_1892,MARIBOR - TABOR,1977-03-06,8.8,19.6,-0.9
_1892,MARIBOR - TABOR,1977-03-07,5.5,11.6,1.4
_1892,MARIBOR - TABOR,1977-03-08,6.5,13.6,-0.9
_1892,MARIBOR - TABOR,1977-03-09,8.8,17.6,1.1
_1892,MARIBOR - TABOR,1977-03-10,7.9,15.7,1.6
_1892,MARIBOR - TABOR,1977-03-11,9.6,16,0.9
_1892,MARIBOR - TABOR,1977-03-12,10,13.3,8.1
_1892,MARIBOR - TABOR,1977-03-13,7.3,9,5.9
_1892,MARIBOR - TABOR,1977-03-14,8.7,16.8,1.3
_1892,MARIBOR - TABOR,1977-03-15,8.7,14.8,6.7
_1892,MARIBOR - TABOR,1977-03-16,8.9,17.3,1.2
_1892,MARIBOR - TABOR,1977-03-17,9.7,18.4,0.9
_1892,MARIBOR - TABOR,1977-03-18,11,17.8,3.1
_1892,MARIBOR - TABOR,1977-03-19,11.1,19,3
_1892,MARIBOR - TABOR,1977-03-20,11.1,17.4,5.3
_1892,MARIBOR - TABOR,1977-03-21,10.8,16,3.4
_1892,MARIBOR - TABOR,1977-03-22,13.1,19.7,6.1
_1892,MARIBOR - TABOR,1977-03-23,14.1,23.6,6.7
_1892,MARIBOR - TABOR,1977-03-24,14.6,24,2.9
_1892,MARIBOR - TABOR,1977-03-25,15.2,22.4,10.9
_1892,MARIBOR - TABOR,1977-03-26,12.2,18,6.9
_1892,MARIBOR - TABOR,1977-03-27,13.6,18.7,7.4
_1892,MARIBOR - TABOR,1977-03-28,13,17,8.2
_1892,MARIBOR - TABOR,1977-03-29,2.2,13.2,0.6
_1892,MARIBOR - TABOR,1977-03-30,-1.2,2.2,-2.4
_1892,MARIBOR - TABOR,1977-03-31,0,2.9,-3
_1892,MARIBOR - TABOR,1977-04-01,4.4,11,-0.7
_1892,MARIBOR - TABOR,1977-04-02,6.7,14,-0.7
_1892,MARIBOR - TABOR,1977-04-03,8.3,15.4,0.6
_1892,MARIBOR - TABOR,1977-04-04,7.3,9.4,6.8
_1892,MARIBOR - TABOR,1977-04-05,5.6,7.3,4.4
_1892,MARIBOR - TABOR,1977-04-06,6.4,13.3,-1
_1892,MARIBOR - TABOR,1977-04-07,10.8,17.4,3.4
_1892,MARIBOR - TABOR,1977-04-08,6.8,10,6
_1892,MARIBOR - TABOR,1977-04-09,3.6,7,1.9
_1892,MARIBOR - TABOR,1977-04-10,3.5,6.6,1.1
_1892,MARIBOR - TABOR,1977-04-11,3.3,8,-1.7
_1892,MARIBOR - TABOR,1977-04-12,3.1,7.1,-1.2
_1892,MARIBOR - TABOR,1977-04-13,6.9,12,0.4
_1892,MARIBOR - TABOR,1977-04-14,6.6,11.4,2.4
_1892,MARIBOR - TABOR,1977-04-15,6.2,11.4,0.2
_1892,MARIBOR - TABOR,1977-04-16,6.3,11.4,0.2
_1892,MARIBOR - TABOR,1977-04-17,7.9,15,0.3
_1892,MARIBOR - TABOR,1977-04-18,11.6,18.8,0.6
_1892,MARIBOR - TABOR,1977-04-19,9.4,14.6,3.7
_1892,MARIBOR - TABOR,1977-04-20,6.9,12.6,5
_1892,MARIBOR - TABOR,1977-04-21,7.8,15,0.9
_1892,MARIBOR - TABOR,1977-04-22,12.2,21,3.2
_1892,MARIBOR - TABOR,1977-04-23,12.4,19.6,7.9
_1892,MARIBOR - TABOR,1977-04-24,9.6,12,7.2
_1892,MARIBOR - TABOR,1977-04-25,9.5,15.8,3.4
_1892,MARIBOR - TABOR,1977-04-26,12.8,20,6
_1892,MARIBOR - TABOR,1977-04-27,16.8,24.7,4.2
_1892,MARIBOR - TABOR,1977-04-28,12.5,17,9.6
