station id, station name, valid,povp. dnevna T [°C],max. T [°C],min. T [°C]
_2295,MARIBOR - TABOR,2019-12-19,12.2,15.8,7.9
_2295,MARIBOR - TABOR,2019-12-20,11.1,14.9,6.8
_2295,MARIBOR - TABOR,2019-12-21,9.7,11.7,8.9
_2295,MARIBOR - TABOR,2019-12-22,5.7,9.2,3.7
_2295,MARIBOR - TABOR,2019-12-23,7.4,10.7,5
_2295,MARIBOR - TABOR,2019-12-24,4.8,12.8,0.3
_2295,MARIBOR - TABOR,2019-12-25,6.6,13,0.1
_2295,MARIBOR - TABOR,2019-12-26,3.6,10.7,1.6
_2295,MARIBOR - TABOR,2019-12-27,2.3,5.1,0.8
_2295,MARIBOR - TABOR,2019-12-28,1,5.5,-0.6
_2295,MARIBOR - TABOR,2019-12-29,-1.8,3.3,-4.3
_2295,MARIBOR - TABOR,2019-12-30,-0.8,3.3,-7.2
_2295,MARIBOR - TABOR,2019-12-31,2.3,9.8,-3.2
_2295,MARIBOR - TABOR,2020-01-01,0.7,7.3,-2.5
_2295,MARIBOR - TABOR,2020-01-02,-0.4,8.9,-5.6
_2295,MARIBOR - TABOR,2020-01-03,0.2,4.8,-4.9
_2295,MARIBOR - TABOR,2020-01-04,2.6,8,-3.6
_2295,MARIBOR - TABOR,2020-01-05,1.8,7.7,-0.8
_2295,MARIBOR - TABOR,2020-01-06,-1.5,4.5,-5.3
_2295,MARIBOR - TABOR,2020-01-07,-1.2,5.5,-6.6
_2295,MARIBOR - TABOR,2020-01-08,0.3,8.5,-5.7
_2295,MARIBOR - TABOR,2020-01-09,3.1,9.9,-3.2
_2295,MARIBOR - TABOR,2020-01-10,1.4,8.2,-2.7
_2295,MARIBOR - TABOR,2020-01-11,3.1,10,-1.9
_2295,MARIBOR - TABOR,2020-01-12,0.9,7.5,-3.6
_2295,MARIBOR - TABOR,2020-01-13,-0.5,6.3,-5.2
_2295,MARIBOR - TABOR,2020-01-14,,-1.4,-3
_2295,MARIBOR - TABOR,2020-01-15,,,
_2295,MARIBOR - TABOR,2020-01-16,,,
_2295,MARIBOR - TABOR,2020-01-17,,,
_2295,MARIBOR - TABOR,2020-01-18,,,
_2295,MARIBOR - TABOR,2020-01-19,,,
_2295,MARIBOR - TABOR,2020-01-20,,,
_2295,MARIBOR - TABOR,2020-01-21,,,
_2295,MARIBOR - TABOR,2020-01-22,,,
_2295,MARIBOR - TABOR,2020-01-23,,,
_2295,MARIBOR - TABOR,2020-01-24,,,
_2295,MARIBOR - TABOR,2020-01-25,,,
_2295,MARIBOR - TABOR,2020-01-26,,,
_2295,MARIBOR - TABOR,2020-01-27,,,
_2295,MARIBOR - TABOR,2020-01-28,,,
_2295,MARIBOR - TABOR,2020-01-29,,,
_2295,MARIBOR - TABOR,2020-01-30,,,
_2295,MARIBOR - TABOR,2020-01-31,,,
_2295,MARIBOR - TABOR,2020-02-01,,,
_2295,MARIBOR - TABOR,2020-02-02,,,
_2295,MARIBOR - TABOR,2020-02-03,,,
_2295,MARIBOR - TABOR,2020-02-04,,,
_2295,MARIBOR - TABOR,2020-02-05,,,
_2295,MARIBOR - TABOR,2020-02-06,,,
_2295,MARIBOR - TABOR,2020-02-07,,,
_2295,MARIBOR - TABOR,2020-02-08,,,
_2295,MARIBOR - TABOR,2020-02-09,,,
_2295,MARIBOR - TABOR,2020-02-10,,,
_2295,MARIBOR - TABOR,2020-02-11,,,
_2295,MARIBOR - TABOR,2020-02-12,,,
_2295,MARIBOR - TABOR,2020-02-13,,,
_2295,MARIBOR - TABOR,2020-02-14,,,
_2295,MARIBOR - TABOR,2020-02-15,,,
_2295,MARIBOR - TABOR,2020-02-16,,,
_2295,MARIBOR - TABOR,2020-02-17,,,
_2295,MARIBOR - TABOR,2020-02-18,,,
_2295,MARIBOR - TABOR,2020-02-19,,,
_2295,MARIBOR - TABOR,2020-02-20,,,
_2295,MARIBOR - TABOR,2020-02-21,,,
_2295,MARIBOR - TABOR,2020-02-22,,,
_2295,MARIBOR - TABOR,2020-02-23,,,
_2295,MARIBOR - TABOR,2020-02-24,,,
_2295,MARIBOR - TABOR,2020-02-25,,,
_2295,MARIBOR - TABOR,2020-02-26,,,
_2295,MARIBOR - TABOR,2020-02-27,,,
_2295,MARIBOR - TABOR,2020-02-28,,,
_2295,MARIBOR - TABOR,2020-02-29,,,
_2295,MARIBOR - TABOR,2020-03-01,,,
_2295,MARIBOR - TABOR,2020-03-02,,,
_2295,MARIBOR - TABOR,2020-03-03,,,
_2295,MARIBOR - TABOR,2020-03-04,,,
_2295,MARIBOR - TABOR,2020-03-05,,,
_2295,MARIBOR - TABOR,2020-03-06,,,
_2295,MARIBOR - TABOR,2020-03-07,,,
_2295,MARIBOR - TABOR,2020-03-08,,,
_2295,MARIBOR - TABOR,2020-03-09,,,
_2295,MARIBOR - TABOR,2020-03-10,,,
_2295,MARIBOR - TABOR,2020-03-11,,,
_2295,MARIBOR - TABOR,2020-03-12,,,
_2295,MARIBOR - TABOR,2020-03-13,,,
_2295,MARIBOR - TABOR,2020-03-14,,,
_2295,MARIBOR - TABOR,2020-03-15,,,
_2295,MARIBOR - TABOR,2020-03-16,,,
_2295,MARIBOR - TABOR,2020-03-17,,,
_2295,MARIBOR - TABOR,2020-03-18,,,
_2295,MARIBOR - TABOR,2020-03-19,,,
_2295,MARIBOR - TABOR,2020-03-20,,,
_2295,MARIBOR - TABOR,2020-03-21,,,
_2295,MARIBOR - TABOR,2020-03-22,,,
_2295,MARIBOR - TABOR,2020-03-23,,,
_2295,MARIBOR - TABOR,2020-03-24,,,
_2295,MARIBOR - TABOR,2020-03-25,,,
_2295,MARIBOR - TABOR,2020-03-26,,,
_2295,MARIBOR - TABOR,2020-03-27,,,
_2295,MARIBOR - TABOR,2020-03-28,,,
_2295,MARIBOR - TABOR,2020-03-29,,,
_2295,MARIBOR - TABOR,2020-03-30,,,
_2295,MARIBOR - TABOR,2020-03-31,,,
_2295,MARIBOR - TABOR,2020-04-01,,,
_2295,MARIBOR - TABOR,2020-04-02,,,
_2295,MARIBOR - TABOR,2020-04-03,,,
_2295,MARIBOR - TABOR,2020-04-04,,,
_2295,MARIBOR - TABOR,2020-04-05,,,
_2295,MARIBOR - TABOR,2020-04-06,,,
_2295,MARIBOR - TABOR,2020-04-07,,,
_2295,MARIBOR - TABOR,2020-04-08,,,
_2295,MARIBOR - TABOR,2020-04-09,,,
_2295,MARIBOR - TABOR,2020-04-10,,,
_2295,MARIBOR - TABOR,2020-04-11,,,
_2295,MARIBOR - TABOR,2020-04-12,,,
_2295,MARIBOR - TABOR,2020-04-13,,,
_2295,MARIBOR - TABOR,2020-04-14,,,
_2295,MARIBOR - TABOR,2020-04-15,,,
_2295,MARIBOR - TABOR,2020-04-16,,,
_2295,MARIBOR - TABOR,2020-04-17,,,
_2295,MARIBOR - TABOR,2020-04-18,,,
_2295,MARIBOR - TABOR,2020-04-19,,,
_2295,MARIBOR - TABOR,2020-04-20,,,
_2295,MARIBOR - TABOR,2020-04-21,,,
_2295,MARIBOR - TABOR,2020-04-22,,,
_2295,MARIBOR - TABOR,2020-04-23,,,
_2295,MARIBOR - TABOR,2020-04-24,,,
_2295,MARIBOR - TABOR,2020-04-25,,,
_2295,MARIBOR - TABOR,2020-04-26,,,
_2295,MARIBOR - TABOR,2020-04-27,,,
_2295,MARIBOR - TABOR,2020-04-28,,,
_2295,MARIBOR - TABOR,2020-04-29,,,
_2295,MARIBOR - TABOR,2020-04-30,,,
_2295,MARIBOR - TABOR,2020-05-01,,,
_2295,MARIBOR - TABOR,2020-05-02,,,
_2295,MARIBOR - TABOR,2020-05-03,,,
_2295,MARIBOR - TABOR,2020-05-04,,,
_2295,MARIBOR - TABOR,2020-05-05,,,
_2295,MARIBOR - TABOR,2020-05-06,,,
_2295,MARIBOR - TABOR,2020-05-07,,,
_2295,MARIBOR - TABOR,2020-05-08,,,
_2295,MARIBOR - TABOR,2020-05-09,,,
_2295,MARIBOR - TABOR,2020-05-10,,,
_2295,MARIBOR - TABOR,2020-05-11,,,
_2295,MARIBOR - TABOR,2020-05-12,,,
_2295,MARIBOR - TABOR,2020-05-13,,,
_2295,MARIBOR - TABOR,2020-05-14,,,
_2295,MARIBOR - TABOR,2020-05-15,,,
_2295,MARIBOR - TABOR,2020-05-16,,,
_2295,MARIBOR - TABOR,2020-05-17,,,
_2295,MARIBOR - TABOR,2020-05-18,,,
_2295,MARIBOR - TABOR,2020-05-19,,,
_2295,MARIBOR - TABOR,2020-05-20,,,
_2295,MARIBOR - TABOR,2020-05-21,,,
_2295,MARIBOR - TABOR,2020-05-22,,,
_2295,MARIBOR - TABOR,2020-05-23,,,
_2295,MARIBOR - TABOR,2020-05-24,,,
_2295,MARIBOR - TABOR,2020-05-25,,,
_2295,MARIBOR - TABOR,2020-05-26,,,
_2295,MARIBOR - TABOR,2020-05-27,,,
_2295,MARIBOR - TABOR,2020-05-28,,,
_2295,MARIBOR - TABOR,2020-05-29,,,
_2295,MARIBOR - TABOR,2020-05-30,,,
_2295,MARIBOR - TABOR,2020-05-31,,,
_2295,MARIBOR - TABOR,2020-06-01,,,
_2295,MARIBOR - TABOR,2020-06-02,,,
_2295,MARIBOR - TABOR,2020-06-03,,,
_2295,MARIBOR - TABOR,2020-06-04,,,
_2295,MARIBOR - TABOR,2020-06-05,,,
_2295,MARIBOR - TABOR,2020-06-06,,,
_2295,MARIBOR - TABOR,2020-06-07,,,
_2295,MARIBOR - TABOR,2020-06-08,,,
_2295,MARIBOR - TABOR,2020-06-09,,,
_2295,MARIBOR - TABOR,2020-06-10,,,
_2295,MARIBOR - TABOR,2020-06-11,,,
_2295,MARIBOR - TABOR,2020-06-12,,,
_2295,MARIBOR - TABOR,2020-06-13,,,
_2295,MARIBOR - TABOR,2020-06-14,,,
_2295,MARIBOR - TABOR,2020-06-15,,,
_2295,MARIBOR - TABOR,2020-06-16,,,
_2295,MARIBOR - TABOR,2020-06-17,,,
_2295,MARIBOR - TABOR,2020-06-18,,,
_2295,MARIBOR - TABOR,2020-06-19,,,
_2295,MARIBOR - TABOR,2020-06-20,,,
_2295,MARIBOR - TABOR,2020-06-21,,,
_2295,MARIBOR - TABOR,2020-06-22,,,
_2295,MARIBOR - TABOR,2020-06-23,,,
_2295,MARIBOR - TABOR,2020-06-24,,,
_2295,MARIBOR - TABOR,2020-06-25,,,
_2295,MARIBOR - TABOR,2020-06-26,,,
_2295,MARIBOR - TABOR,2020-06-27,,,
_2295,MARIBOR - TABOR,2020-06-28,,,
_2295,MARIBOR - TABOR,2020-06-29,,,
_2295,MARIBOR - TABOR,2020-06-30,,,
_2295,MARIBOR - TABOR,2020-07-01,,,
_2295,MARIBOR - TABOR,2020-07-02,,,
_2295,MARIBOR - TABOR,2020-07-03,,,
_2295,MARIBOR - TABOR,2020-07-04,,,
_2295,MARIBOR - TABOR,2020-07-05,,,
_2295,MARIBOR - TABOR,2020-07-06,,,
_2295,MARIBOR - TABOR,2020-07-07,,,
_2295,MARIBOR - TABOR,2020-07-08,,,
_2295,MARIBOR - TABOR,2020-07-09,,,
_2295,MARIBOR - TABOR,2020-07-10,,,
_2295,MARIBOR - TABOR,2020-07-11,,,
_2295,MARIBOR - TABOR,2020-07-12,,,
_2295,MARIBOR - TABOR,2020-07-13,,,
_2295,MARIBOR - TABOR,2020-07-14,,,
_2295,MARIBOR - TABOR,2020-07-15,,,
_2295,MARIBOR - TABOR,2020-07-16,,,
_2295,MARIBOR - TABOR,2020-07-17,,,
_2295,MARIBOR - TABOR,2020-07-18,,,
_2295,MARIBOR - TABOR,2020-07-19,,,
_2295,MARIBOR - TABOR,2020-07-20,,,
_2295,MARIBOR - TABOR,2020-07-21,,,
_2295,MARIBOR - TABOR,2020-07-22,,,
_2295,MARIBOR - TABOR,2020-07-23,,,
_2295,MARIBOR - TABOR,2020-07-24,,,
_2295,MARIBOR - TABOR,2020-07-25,,,
_2295,MARIBOR - TABOR,2020-07-26,,,
_2295,MARIBOR - TABOR,2020-07-27,,,
_2295,MARIBOR - TABOR,2020-07-28,,,
_2295,MARIBOR - TABOR,2020-07-29,,,
_2295,MARIBOR - TABOR,2020-07-30,,,
_2295,MARIBOR - TABOR,2020-07-31,,,
_2295,MARIBOR - TABOR,2020-08-01,,,
_2295,MARIBOR - TABOR,2020-08-02,,,
_2295,MARIBOR - TABOR,2020-08-03,,,
_2295,MARIBOR - TABOR,2020-08-04,,,
_2295,MARIBOR - TABOR,2020-08-05,,,
_2295,MARIBOR - TABOR,2020-08-06,,,
_2295,MARIBOR - TABOR,2020-08-07,,,
_2295,MARIBOR - TABOR,2020-08-08,,,
_2295,MARIBOR - TABOR,2020-08-09,,,
_2295,MARIBOR - TABOR,2020-08-10,,,
_2295,MARIBOR - TABOR,2020-08-11,,,
_2295,MARIBOR - TABOR,2020-08-12,,,
_2295,MARIBOR - TABOR,2020-08-13,,,
_2295,MARIBOR - TABOR,2020-08-14,,,
_2295,MARIBOR - TABOR,2020-08-15,,,
_2295,MARIBOR - TABOR,2020-08-16,,,
_2295,MARIBOR - TABOR,2020-08-17,,,
_2295,MARIBOR - TABOR,2020-08-18,,,
_2295,MARIBOR - TABOR,2020-08-19,,,
_2295,MARIBOR - TABOR,2020-08-20,,,
_2295,MARIBOR - TABOR,2020-08-21,,,
_2295,MARIBOR - TABOR,2020-08-22,,,
_2295,MARIBOR - TABOR,2020-08-23,,,
_2295,MARIBOR - TABOR,2020-08-24,,,
_2295,MARIBOR - TABOR,2020-08-25,,,
_2295,MARIBOR - TABOR,2020-08-26,,,
_2295,MARIBOR - TABOR,2020-08-27,,,
_2295,MARIBOR - TABOR,2020-08-28,,,
_2295,MARIBOR - TABOR,2020-08-29,,,
_2295,MARIBOR - TABOR,2020-08-30,,,
_2295,MARIBOR - TABOR,2020-08-31,,,
_2295,MARIBOR - TABOR,2020-09-01,,,
_2295,MARIBOR - TABOR,2020-09-02,,,
_2295,MARIBOR - TABOR,2020-09-03,,,
_2295,MARIBOR - TABOR,2020-09-04,,,
_2295,MARIBOR - TABOR,2020-09-05,,,
_2295,MARIBOR - TABOR,2020-09-06,,,
_2295,MARIBOR - TABOR,2020-09-07,,,
_2295,MARIBOR - TABOR,2020-09-08,,,
_2295,MARIBOR - TABOR,2020-09-09,,,
_2295,MARIBOR - TABOR,2020-09-10,,,
_2295,MARIBOR - TABOR,2020-09-11,,,
_2295,MARIBOR - TABOR,2020-09-12,,,
_2295,MARIBOR - TABOR,2020-09-13,,,
_2295,MARIBOR - TABOR,2020-09-14,,,
_2295,MARIBOR - TABOR,2020-09-15,,,
_2295,MARIBOR - TABOR,2020-09-16,,,
_2295,MARIBOR - TABOR,2020-09-17,,,
_2295,MARIBOR - TABOR,2020-09-18,,,
_2295,MARIBOR - TABOR,2020-09-19,,,
_2295,MARIBOR - TABOR,2020-09-20,,,
_2295,MARIBOR - TABOR,2020-09-21,,,
_2295,MARIBOR - TABOR,2020-09-22,,,
_2295,MARIBOR - TABOR,2020-09-23,,,
_2295,MARIBOR - TABOR,2020-09-24,,,
_2295,MARIBOR - TABOR,2020-09-25,,,
_2295,MARIBOR - TABOR,2020-09-26,,,
_2295,MARIBOR - TABOR,2020-09-27,,,
_2295,MARIBOR - TABOR,2020-09-28,,,
_2295,MARIBOR - TABOR,2020-09-29,,,
_2295,MARIBOR - TABOR,2020-09-30,,,
_2295,MARIBOR - TABOR,2020-10-01,,,
_2295,MARIBOR - TABOR,2020-10-02,,,
_2295,MARIBOR - TABOR,2020-10-03,,,
_2295,MARIBOR - TABOR,2020-10-04,,,
_2295,MARIBOR - TABOR,2020-10-05,,,
_2295,MARIBOR - TABOR,2020-10-06,,,
_2295,MARIBOR - TABOR,2020-10-07,,,
_2295,MARIBOR - TABOR,2020-10-08,,,
_2295,MARIBOR - TABOR,2020-10-09,,,
_2295,MARIBOR - TABOR,2020-10-10,,,
_2295,MARIBOR - TABOR,2020-10-11,,,
_2295,MARIBOR - TABOR,2020-10-12,,,
_2295,MARIBOR - TABOR,2020-10-13,,,
_2295,MARIBOR - TABOR,2020-10-14,,,
_2295,MARIBOR - TABOR,2020-10-15,,,
_2295,MARIBOR - TABOR,2020-10-16,,,
_2295,MARIBOR - TABOR,2020-10-17,,,
_2295,MARIBOR - TABOR,2020-10-18,,,
_2295,MARIBOR - TABOR,2020-10-19,,,
_2295,MARIBOR - TABOR,2020-10-20,,,
_2295,MARIBOR - TABOR,2020-10-21,,,
_2295,MARIBOR - TABOR,2020-10-22,,,
_2295,MARIBOR - TABOR,2020-10-23,,,
_2295,MARIBOR - TABOR,2020-10-24,,,
_2295,MARIBOR - TABOR,2020-10-25,,,
_2295,MARIBOR - TABOR,2020-10-26,,,
_2295,MARIBOR - TABOR,2020-10-27,,,
_2295,MARIBOR - TABOR,2020-10-28,,,
_2295,MARIBOR - TABOR,2020-10-29,,,
_2295,MARIBOR - TABOR,2020-10-30,,,
_2295,MARIBOR - TABOR,2020-10-31,,,
_2295,MARIBOR - TABOR,2020-11-01,,,
_2295,MARIBOR - TABOR,2020-11-02,,,
_2295,MARIBOR - TABOR,2020-11-03,,,
_2295,MARIBOR - TABOR,2020-11-04,,,
_2295,MARIBOR - TABOR,2020-11-05,,,
_2295,MARIBOR - TABOR,2020-11-06,,,
_2295,MARIBOR - TABOR,2020-11-07,,,
_2295,MARIBOR - TABOR,2020-11-08,,,
_2295,MARIBOR - TABOR,2020-11-09,,,
_2295,MARIBOR - TABOR,2020-11-10,,,
_2295,MARIBOR - TABOR,2020-11-11,,,
_2295,MARIBOR - TABOR,2020-11-12,,,
_2295,MARIBOR - TABOR,2020-11-13,,,
_2295,MARIBOR - TABOR,2020-11-14,,,
_2295,MARIBOR - TABOR,2020-11-15,,,
_2295,MARIBOR - TABOR,2020-11-16,,,
_2295,MARIBOR - TABOR,2020-11-17,,,
_2295,MARIBOR - TABOR,2020-11-18,,,
_2295,MARIBOR - TABOR,2020-11-19,,,
_2295,MARIBOR - TABOR,2020-11-20,,,
_2295,MARIBOR - TABOR,2020-11-21,,,
_2295,MARIBOR - TABOR,2020-11-22,,,
_2295,MARIBOR - TABOR,2020-11-23,,,
_2295,MARIBOR - TABOR,2020-11-24,,,
_2295,MARIBOR - TABOR,2020-11-25,,,
_2295,MARIBOR - TABOR,2020-11-26,,,
_2295,MARIBOR - TABOR,2020-11-27,,,
_2295,MARIBOR - TABOR,2020-11-28,,,
_2295,MARIBOR - TABOR,2020-11-29,,,
_2295,MARIBOR - TABOR,2020-11-30,,,
_2295,MARIBOR - TABOR,2020-12-01,,,
_2295,MARIBOR - TABOR,2020-12-02,,,
_2295,MARIBOR - TABOR,2020-12-03,,,
_2295,MARIBOR - TABOR,2020-12-04,,,
_2295,MARIBOR - TABOR,2020-12-05,,,
_2295,MARIBOR - TABOR,2020-12-06,,,
_2295,MARIBOR - TABOR,2020-12-07,,,
_2295,MARIBOR - TABOR,2020-12-08,,,
_2295,MARIBOR - TABOR,2020-12-09,,,
_2295,MARIBOR - TABOR,2020-12-10,,,
_2295,MARIBOR - TABOR,2020-12-11,,,
_2295,MARIBOR - TABOR,2020-12-12,,,
_2295,MARIBOR - TABOR,2020-12-13,,,
_2295,MARIBOR - TABOR,2020-12-14,,,
_2295,MARIBOR - TABOR,2020-12-15,,,
_2295,MARIBOR - TABOR,2020-12-16,,,
_2295,MARIBOR - TABOR,2020-12-17,,,
_2295,MARIBOR - TABOR,2020-12-18,,,
_2295,MARIBOR - TABOR,2020-12-19,,,
_2295,MARIBOR - TABOR,2020-12-20,,,
_2295,MARIBOR - TABOR,2020-12-21,,,
_2295,MARIBOR - TABOR,2020-12-22,,,
_2295,MARIBOR - TABOR,2020-12-23,,,
_2295,MARIBOR - TABOR,2020-12-24,,,
_2295,MARIBOR - TABOR,2020-12-25,,,
_2295,MARIBOR - TABOR,2020-12-26,,,
_2295,MARIBOR - TABOR,2020-12-27,,,
_2295,MARIBOR - TABOR,2020-12-28,,,
_2295,MARIBOR - TABOR,2020-12-29,,,
_2295,MARIBOR - TABOR,2020-12-30,,,
_2295,MARIBOR - TABOR,2020-12-31,,,
_2295,MARIBOR - TABOR,2021-01-01,,,
_2295,MARIBOR - TABOR,2021-01-02,,,
_2295,MARIBOR - TABOR,2021-01-03,,,
_2295,MARIBOR - TABOR,2021-01-04,,,
_2295,MARIBOR - TABOR,2021-01-05,,,
_2295,MARIBOR - TABOR,2021-01-06,,,
_2295,MARIBOR - TABOR,2021-01-07,,,
_2295,MARIBOR - TABOR,2021-01-08,,,
_2295,MARIBOR - TABOR,2021-01-09,,,
_2295,MARIBOR - TABOR,2021-01-10,,,
_2295,MARIBOR - TABOR,2021-01-11,,,
_2295,MARIBOR - TABOR,2021-01-12,,,
_2295,MARIBOR - TABOR,2021-01-13,,,
_2295,MARIBOR - TABOR,2021-01-14,,,
_2295,MARIBOR - TABOR,2021-01-15,,,
_2295,MARIBOR - TABOR,2021-01-16,,,
_2295,MARIBOR - TABOR,2021-01-17,,,
_2295,MARIBOR - TABOR,2021-01-18,,,
_2295,MARIBOR - TABOR,2021-01-19,,,
_2295,MARIBOR - TABOR,2021-01-20,,,
_2295,MARIBOR - TABOR,2021-01-21,,,
_2295,MARIBOR - TABOR,2021-01-22,,,
_2295,MARIBOR - TABOR,2021-01-23,,,
_2295,MARIBOR - TABOR,2021-01-24,,,
_2295,MARIBOR - TABOR,2021-01-25,,,
_2295,MARIBOR - TABOR,2021-01-26,,,
_2295,MARIBOR - TABOR,2021-01-27,,,
_2295,MARIBOR - TABOR,2021-01-28,,,
_2295,MARIBOR - TABOR,2021-01-29,,,
_2295,MARIBOR - TABOR,2021-01-30,,,
_2295,MARIBOR - TABOR,2021-01-31,,,
_2295,MARIBOR - TABOR,2021-02-01,,,
_2295,MARIBOR - TABOR,2021-02-02,,,
_2295,MARIBOR - TABOR,2021-02-03,,,
_2295,MARIBOR - TABOR,2021-02-04,,,
_2295,MARIBOR - TABOR,2021-02-05,,,
_2295,MARIBOR - TABOR,2021-02-06,,,
_2295,MARIBOR - TABOR,2021-02-07,,,
_2295,MARIBOR - TABOR,2021-02-08,,,
_2295,MARIBOR - TABOR,2021-02-09,,,
_2295,MARIBOR - TABOR,2021-02-10,,,
_2295,MARIBOR - TABOR,2021-02-11,,,
_2295,MARIBOR - TABOR,2021-02-12,,,
_2295,MARIBOR - TABOR,2021-02-13,,,
_2295,MARIBOR - TABOR,2021-02-14,,,
_2295,MARIBOR - TABOR,2021-02-15,,,
_2295,MARIBOR - TABOR,2021-02-16,,,
_2295,MARIBOR - TABOR,2021-02-17,,,
_2295,MARIBOR - TABOR,2021-02-18,,,
_2295,MARIBOR - TABOR,2021-02-19,,,
_2295,MARIBOR - TABOR,2021-02-20,,,
_2295,MARIBOR - TABOR,2021-02-21,,,
_2295,MARIBOR - TABOR,2021-02-22,,,
_2295,MARIBOR - TABOR,2021-02-23,,,
_2295,MARIBOR - TABOR,2021-02-24,,,
_2295,MARIBOR - TABOR,2021-02-25,,,
_2295,MARIBOR - TABOR,2021-02-26,,,
_2295,MARIBOR - TABOR,2021-02-27,,,
_2295,MARIBOR - TABOR,2021-02-28,,,
_2295,MARIBOR - TABOR,2021-03-01,,,
_2295,MARIBOR - TABOR,2021-03-02,,,
_2295,MARIBOR - TABOR,2021-03-03,,,
_2295,MARIBOR - TABOR,2021-03-04,,,
_2295,MARIBOR - TABOR,2021-03-05,,,
_2295,MARIBOR - TABOR,2021-03-06,,,
_2295,MARIBOR - TABOR,2021-03-07,,,
_2295,MARIBOR - TABOR,2021-03-08,,,
_2295,MARIBOR - TABOR,2021-03-09,,,
_2295,MARIBOR - TABOR,2021-03-10,,,
_2295,MARIBOR - TABOR,2021-03-11,,,
_2295,MARIBOR - TABOR,2021-03-12,,,
_2295,MARIBOR - TABOR,2021-03-13,,,
_2295,MARIBOR - TABOR,2021-03-14,,,
_2295,MARIBOR - TABOR,2021-03-15,,,
_2295,MARIBOR - TABOR,2021-03-16,,,
_2295,MARIBOR - TABOR,2021-03-17,,,
_2295,MARIBOR - TABOR,2021-03-18,,,
_2295,MARIBOR - TABOR,2021-03-19,,,
_2295,MARIBOR - TABOR,2021-03-20,,,
_2295,MARIBOR - TABOR,2021-03-21,,,
_2295,MARIBOR - TABOR,2021-03-22,,,
_2295,MARIBOR - TABOR,2021-03-23,,,
_2295,MARIBOR - TABOR,2021-03-24,,,
_2295,MARIBOR - TABOR,2021-03-25,,,
_2295,MARIBOR - TABOR,2021-03-26,,,
_2295,MARIBOR - TABOR,2021-03-27,,,
_2295,MARIBOR - TABOR,2021-03-28,,,
_2295,MARIBOR - TABOR,2021-03-29,,,
_2295,MARIBOR - TABOR,2021-03-30,,,
_2295,MARIBOR - TABOR,2021-03-31,,,
_2295,MARIBOR - TABOR,2021-04-01,,,
_2295,MARIBOR - TABOR,2021-04-02,,,
_2295,MARIBOR - TABOR,2021-04-03,,,
_2295,MARIBOR - TABOR,2021-04-04,,,
_2295,MARIBOR - TABOR,2021-04-05,,,
_2295,MARIBOR - TABOR,2021-04-06,,,
_2295,MARIBOR - TABOR,2021-04-07,,,
_2295,MARIBOR - TABOR,2021-04-08,,,
_2295,MARIBOR - TABOR,2021-04-09,,,
_2295,MARIBOR - TABOR,2021-04-10,,,
_2295,MARIBOR - TABOR,2021-04-11,,,
_2295,MARIBOR - TABOR,2021-04-12,,,
_2295,MARIBOR - TABOR,2021-04-13,,,
_2295,MARIBOR - TABOR,2021-04-14,,,
_2295,MARIBOR - TABOR,2021-04-15,,,
_2295,MARIBOR - TABOR,2021-04-16,,,
_2295,MARIBOR - TABOR,2021-04-17,,,
_2295,MARIBOR - TABOR,2021-04-18,,,
_2295,MARIBOR - TABOR,2021-04-19,,,
_2295,MARIBOR - TABOR,2021-04-20,,,
_2295,MARIBOR - TABOR,2021-04-21,,,
_2295,MARIBOR - TABOR,2021-04-22,,,
_2295,MARIBOR - TABOR,2021-04-23,,,
_2295,MARIBOR - TABOR,2021-04-24,,,
_2295,MARIBOR - TABOR,2021-04-25,,,
_2295,MARIBOR - TABOR,2021-04-26,,,
_2295,MARIBOR - TABOR,2021-04-27,,,
_2295,MARIBOR - TABOR,2021-04-28,,,
_2295,MARIBOR - TABOR,2021-04-29,,,
_2295,MARIBOR - TABOR,2021-04-30,,,
_2295,MARIBOR - TABOR,2021-05-01,,,
_2295,MARIBOR - TABOR,2021-05-02,,,
_2295,MARIBOR - TABOR,2021-05-03,,,
_2295,MARIBOR - TABOR,2021-05-04,,,
_2295,MARIBOR - TABOR,2021-05-05,,,
_2295,MARIBOR - TABOR,2021-05-06,,,
_2295,MARIBOR - TABOR,2021-05-07,,,
_2295,MARIBOR - TABOR,2021-05-08,,,
_2295,MARIBOR - TABOR,2021-05-09,,,
_2295,MARIBOR - TABOR,2021-05-10,,,
_2295,MARIBOR - TABOR,2021-05-11,,,
_2295,MARIBOR - TABOR,2021-05-12,,,
_2295,MARIBOR - TABOR,2021-05-13,,,
_2295,MARIBOR - TABOR,2021-05-14,,,
_2295,MARIBOR - TABOR,2021-05-15,,,
_2295,MARIBOR - TABOR,2021-05-16,,,
_2295,MARIBOR - TABOR,2021-05-17,,,
_2295,MARIBOR - TABOR,2021-05-18,,,
_2295,MARIBOR - TABOR,2021-05-19,,,
_2295,MARIBOR - TABOR,2021-05-20,,,
_2295,MARIBOR - TABOR,2021-05-21,,,
_2295,MARIBOR - TABOR,2021-05-22,,,
_2295,MARIBOR - TABOR,2021-05-23,,,
_2295,MARIBOR - TABOR,2021-05-24,,,
_2295,MARIBOR - TABOR,2021-05-25,,,
_2295,MARIBOR - TABOR,2021-05-26,,,
_2295,MARIBOR - TABOR,2021-05-27,,,
_2295,MARIBOR - TABOR,2021-05-28,,,
